Timestamp,Channel_0_Filtered,Channel_0_Error,Channel_1_Filtered,Channel_1_Error,Channel_2_Filtered,Channel_2_Error,Channel_3_Filtered,Channel_3_Error,Channel_4_Filtered,Channel_4_Error
2025-10-17 12:46:10.267,952,0,994,-2,919,-3,869,-1,978,-2
2025-10-17 12:46:10.472,953,-1,994,-2,919,-3,871,-3,979,-3
2025-10-17 12:46:10.676,943,9,992,0,910,6,861,7,972,4
2025-10-17 12:46:10.885,942,10,992,0,911,5,861,7,972,4
2025-10-17 12:46:11.090,951,1,993,-1,916,0,870,-2,978,-2
2025-10-17 12:46:11.299,946,6,993,-1,912,4,868,0,976,0
2025-10-17 12:46:11.503,951,1,994,-2,918,-2,864,4,977,-1
2025-10-17 12:46:11.709,952,0,994,-2,919,-3,870,-2,978,-2
2025-10-17 12:46:11.917,942,10,992,0,910,6,872,-4,973,3
2025-10-17 12:46:12.122,942,10,992,0,910,6,861,7,972,4
2025-10-17 12:46:12.327,951,1,993,-1,916,0,862,6,978,-2
2025-10-17 12:46:12.536,947,5,993,-1,914,2,868,0,977,-1
2025-10-17 12:46:12.741,949,3,993,-1,916,0,865,3,976,0
2025-10-17 12:46:12.949,952,0,994,-2,919,-3,870,-2,977,-1
2025-10-17 12:46:13.154,942,10,992,0,909,7,872,-4,972,4
2025-10-17 12:46:13.359,942,10,992,0,909,7,861,7,972,4
2025-10-17 12:46:13.568,951,-3,993,-1,918,-2,861,7,972,4
2025-10-17 12:46:13.773,949,-1,993,-1,914,2,870,-2,978,-2
2025-10-17 12:46:13.981,948,0,993,-1,916,0,866,2,975,1
2025-10-17 12:46:14.187,951,-3,994,-2,919,-3,869,-1,977,-1
2025-10-17 12:46:14.391,943,5,992,0,909,7,870,-2,973,3
2025-10-17 12:46:14.600,942,6,992,0,910,6,861,7,972,4
2025-10-17 12:46:14.805,953,-5,994,-2,919,-3,861,7,972,4
2025-10-17 12:46:15.014,949,-1,993,-1,916,0,870,-2,978,-2
2025-10-17 12:46:15.219,947,1,993,-1,915,1,868,0,977,-1
2025-10-17 12:46:15.424,950,-2,993,-1,918,-2,867,1,977,-1
2025-10-17 12:46:15.632,943,5,992,0,910,6,870,-2,978,-2
2025-10-17 12:46:15.837,942,6,992,0,910,6,861,7,973,3
2025-10-17 12:46:16.046,952,-4,993,-1,919,-3,861,7,972,4
2025-10-17 12:46:16.251,952,-4,993,-1,917,-1,871,-3,979,-3
2025-10-17 12:46:16.455,946,2,993,-1,914,2,868,0,977,-1
2025-10-17 12:46:16.665,949,-1,993,-1,916,0,867,1,975,1
2025-10-17 12:46:16.870,942,6,992,0,910,6,868,0,977,-1
2025-10-17 12:46:17.074,942,6,992,0,910,6,862,6,973,3
2025-10-17 12:46:17.283,942,6,994,-2,919,-3,862,6,972,4
2025-10-17 12:46:17.488,952,-4,994,-2,918,-2,871,-3,979,-3
2025-10-17 12:46:17.697,944,4,993,-1,913,3,869,-1,977,-1
2025-10-17 12:46:17.901,947,1,993,-1,915,1,864,4,975,1
2025-10-17 12:46:18.107,950,-2,992,0,912,4,868,0,976,0
2025-10-17 12:46:18.315,942,6,992,0,910,6,862,6,973,3
2025-10-17 12:46:18.520,941,7,994,-2,919,-3,861,7,972,4
2025-10-17 12:46:18.728,952,-4,993,-1,919,-3,872,-4,979,-3
2025-10-17 12:46:18.933,951,-3,993,-1,911,5,870,-2,978,-2
2025-10-17 12:46:19.138,946,2,993,-1,913,3,863,5,974,2
2025-10-17 12:46:19.347,949,-1,993,-1,913,3,866,2,976,0
2025-10-17 12:46:19.552,944,4,992,0,912,4,863,5,974,2
2025-10-17 12:46:19.757,942,6,992,0,921,-5,862,6,972,4
2025-10-17 12:46:19.966,955,-7,994,-2,921,-5,873,-5,979,-3
2025-10-17 12:46:20.171,954,-6,992,0,911,5,873,-5,980,-4
2025-10-17 12:46:20.379,945,3,993,-1,915,1,863,5,973,3
2025-10-17 12:46:20.584,949,-1,993,-1,914,2,865,3,975,1
2025-10-17 12:46:20.790,945,3,992,0,912,4,865,3,975,1
2025-10-17 12:46:20.998,942,6,992,0,920,-4,863,5,973,3
2025-10-17 12:46:21.203,954,-6,994,-2,922,-6,872,-4,979,-3
2025-10-17 12:46:21.412,954,-6,993,-1,911,5,873,-5,979,-3
2025-10-17 12:46:21.616,945,3,992,0,913,3,861,7,973,3
2025-10-17 12:46:21.822,947,1,993,-1,916,0,865,3,975,1
2025-10-17 12:46:22.030,946,2,992,0,912,4,867,1,976,0
2025-10-17 12:46:22.235,944,4,992,0,910,6,863,5,974,2
2025-10-17 12:46:22.440,954,-6,994,-2,921,-5,873,-5,980,-4
2025-10-17 12:46:22.648,955,-7,994,-2,920,-4,872,-4,980,-4
2025-10-17 12:46:22.853,943,5,992,0,911,5,862,6,973,3
2025-10-17 12:46:23.062,947,1,993,-1,915,1,864,4,974,2
2025-10-17 12:46:23.267,947,1,993,-1,914,2,867,-3,977,-1
2025-10-17 12:46:23.472,946,2,992,0,911,5,863,1,974,2
2025-10-17 12:46:23.680,954,-6,994,-2,921,-5,862,2,979,-3
2025-10-17 12:46:23.886,954,-6,994,-2,921,-5,873,-9,979,-3
2025-10-17 12:46:24.095,943,5,992,0,911,5,873,-9,972,4
2025-10-17 12:46:24.299,946,2,993,-1,914,2,863,1,974,2
2025-10-17 12:46:24.504,948,4,993,-1,914,2,867,-3,977,-1
2025-10-17 12:46:24.712,945,7,992,0,912,8,865,-1,975,1
2025-10-17 12:46:24.918,954,-2,994,-2,920,0,863,1,978,-2
2025-10-17 12:46:25.127,955,-3,994,-2,922,-6,872,-8,979,-3
2025-10-17 12:46:25.331,943,9,992,0,911,5,872,-8,972,4
2025-10-17 12:46:25.537,945,7,993,-1,914,2,862,2,973,3
2025-10-17 12:46:25.745,949,3,993,-1,915,1,866,-2,975,1
2025-10-17 12:46:25.950,947,5,992,0,912,4,867,-3,975,1
2025-10-17 12:46:26.159,953,-1,994,-2,920,-4,863,1,973,3
2025-10-17 12:46:26.364,955,-7,994,-2,921,-5,873,-9,979,-3
2025-10-17 12:46:26.569,943,9,992,0,911,5,873,-9,980,-4
2025-10-17 12:46:26.777,944,8,993,-1,912,4,862,2,972,4
2025-10-17 12:46:26.982,947,5,993,-1,916,4,864,0,974,2
2025-10-17 12:46:27.187,947,5,993,-1,913,3,867,-3,976,0
2025-10-17 12:46:27.396,945,7,994,-2,920,-4,864,0,974,2
2025-10-17 12:46:27.601,954,-2,994,-2,921,-5,872,-8,979,-3
2025-10-17 12:46:27.809,954,-2,992,0,911,5,873,-9,979,-3
2025-10-17 12:46:28.014,943,9,992,0,912,4,862,2,972,4
2025-10-17 12:46:28.219,947,5,993,-1,918,-2,863,1,974,2
2025-10-17 12:46:28.428,949,3,993,-1,914,2,869,-5,977,-1
2025-10-17 12:46:28.633,946,2,994,-2,919,-3,866,-2,975,1
2025-10-17 12:46:28.842,955,-3,994,-2,921,-5,871,-7,979,-3
2025-10-17 12:46:29.046,954,-2,992,0,911,5,873,-9,979,-3
2025-10-17 12:46:29.251,943,9,992,0,910,10,862,2,972,4
2025-10-17 12:46:29.460,944,8,993,-1,920,0,862,2,973,3
2025-10-17 12:46:29.665,950,2,993,-1,915,5,872,-8,978,-2
2025-10-17 12:46:29.873,945,7,993,-1,918,2,867,-3,976,0
2025-10-17 12:46:30.079,952,0,994,-2,920,0,869,-5,978,-2
2025-10-17 12:46:30.284,954,-2,994,-2,910,10,871,-7,979,-3
2025-10-17 12:46:30.492,943,9,992,0,911,9,861,3,972,4
2025-10-17 12:46:30.697,944,4,993,-1,919,-3,860,0,972,4
2025-10-17 12:46:30.906,950,-2,993,-1,918,-2,872,-12,978,-2
2025-10-17 12:46:31.111,948,0,993,-1,917,3,868,-8,976,0
2025-10-17 12:46:31.316,952,0,994,-2,920,0,869,-9,977,-1
2025-10-17 12:46:31.524,954,-2,994,-2,911,9,872,-12,978,-2
2025-10-17 12:46:31.729,943,9,992,0,911,9,862,-2,973,3
2025-10-17 12:46:31.938,943,9,992,0,911,9,862,-2,972,4
2025-10-17 12:46:32.143,952,0,993,-1,918,2,872,-12,979,-3
2025-10-17 12:46:32.348,948,4,993,-1,916,4,870,-10,978,-2
2025-10-17 12:46:32.556,950,2,993,-1,918,2,867,-7,976,0
2025-10-17 12:46:32.761,953,-1,994,-2,911,9,870,-10,978,-2
2025-10-17 12:46:32.970,943,9,992,0,910,6,863,-3,973,3
2025-10-17 12:46:33.175,944,8,992,0,910,6,862,-2,972,4
2025-10-17 12:46:33.380,954,-2,994,-2,920,-4,872,-12,980,-4
2025-10-17 12:46:33.588,950,2,993,-1,914,2,871,-11,978,-2
2025-10-17 12:46:33.794,948,4,993,-1,917,-1,866,-6,975,1
2025-10-17 12:46:34.003,951,1,994,-2,912,4,869,-9,977,-1
2025-10-17 12:46:34.207,944,8,992,0,911,5,864,0,974,2
2025-10-17 12:46:34.412,943,9,992,0,910,6,862,-2,972,4
2025-10-17 12:46:34.621,954,-2,994,-2,921,-5,874,-14,979,-3
2025-10-17 12:46:34.826,953,-5,994,-2,919,-3,872,-12,979,-3
2025-10-17 12:46:35.035,946,2,993,-1,915,1,864,-4,973,3
2025-10-17 12:46:35.240,951,1,993,-1,918,-2,867,-7,975,1
2025-10-17 12:46:35.448,946,6,992,0,912,4,865,-5,975,1
2025-10-17 12:46:35.653,944,8,992,0,911,5,863,-3,973,3
2025-10-17 12:46:35.858,954,-2,994,-2,921,-5,872,-12,979,-3
2025-10-17 12:46:36.067,953,-1,993,-1,920,-4,872,-12,979,-3
2025-10-17 12:46:36.272,944,8,993,-1,913,3,862,-2,973,3
2025-10-17 12:46:36.480,948,4,993,-1,916,0,865,-5,975,1
2025-10-17 12:46:36.685,946,6,993,-1,914,2,867,-7,976,0
2025-10-17 12:46:36.890,944,8,992,0,911,5,864,-4,974,2
2025-10-17 12:46:37.099,954,-2,994,-2,922,-6,872,-12,979,-3
2025-10-17 12:46:37.304,954,-2,994,-2,921,-5,873,-13,979,-3
2025-10-17 12:46:37.512,943,9,993,-1,912,4,863,-3,973,3
2025-10-17 12:46:37.717,946,6,993,-1,914,2,863,-3,973,3
2025-10-17 12:46:37.922,948,4,993,-1,914,2,868,-8,977,-1
2025-10-17 12:46:38.131,945,7,992,0,913,3,866,-6,974,2
2025-10-17 12:46:38.336,954,-2,994,-2,921,-5,871,-11,978,-2
2025-10-17 12:46:38.545,954,-2,994,-2,922,-6,873,-13,980,-4
2025-10-17 12:46:38.750,943,9,992,0,910,6,862,-2,973,3
2025-10-17 12:46:38.955,945,3,992,0,913,3,862,-2,973,3
2025-10-17 12:46:39.163,951,-3,993,-1,916,0,871,-11,978,-2
2025-10-17 12:46:39.368,948,4,993,-1,914,2,868,-8,976,0
2025-10-17 12:46:39.577,952,0,994,-2,920,-4,869,-9,977,-1
2025-10-17 12:46:39.782,954,-2,994,-2,921,-5,872,-12,979,-3
2025-10-17 12:46:39.990,944,8,992,0,911,5,862,-2,973,3
2025-10-17 12:46:40.195,943,9,992,0,911,5,863,-3,973,3
2025-10-17 12:46:40.401,952,0,993,-1,918,-2,872,-12,979,-3
2025-10-17 12:46:40.609,950,2,993,-1,915,1,870,-10,977,-1
2025-10-17 12:46:40.814,950,2,993,-1,919,-3,867,-7,976,0
2025-10-17 12:46:41.023,952,0,994,-2,921,-5,870,-10,978,-2
2025-10-17 12:46:41.228,943,9,992,0,910,6,863,-3,973,3
2025-10-17 12:46:41.433,943,9,992,0,910,6,863,-3,973,3
2025-10-17 12:46:41.641,954,-2,994,-2,920,-4,874,-14,980,-4
2025-10-17 12:46:41.846,951,1,993,-1,917,3,871,-11,978,-2
2025-10-17 12:46:42.055,949,3,993,-1,918,2,866,-6,975,1
2025-10-17 12:46:42.260,952,0,993,-1,919,1,868,-8,977,-1
2025-10-17 12:46:42.465,943,9,992,0,911,9,864,-4,973,3
2025-10-17 12:46:42.673,943,9,992,0,910,10,862,-2,973,3
2025-10-17 12:46:42.878,956,-4,994,-2,921,-1,862,-2,980,-4
2025-10-17 12:46:43.087,953,-1,993,-1,918,2,872,-12,979,-3
2025-10-17 12:46:43.292,946,6,993,-1,915,5,869,-9,974,2
2025-10-17 12:46:43.500,950,2,993,-1,919,-3,867,-7,976,0
2025-10-17 12:46:43.706,944,8,992,0,911,9,871,-11,974,2
2025-10-17 12:46:43.910,943,9,992,0,910,10,862,-2,973,3
2025-10-17 12:46:44.119,956,-4,994,-2,920,-4,861,-1,980,-4
2025-10-17 12:46:44.324,954,-2,994,-2,920,-4,873,-13,980,-4
2025-10-17 12:46:44.533,944,8,993,-1,914,2,871,-7,973,3
2025-10-17 12:46:44.737,949,3,993,-1,917,-1,865,-1,974,2
2025-10-17 12:46:44.942,946,6,992,0,913,3,868,-8,976,0
2025-10-17 12:46:45.151,943,9,992,0,910,6,863,-3,973,3
2025-10-17 12:46:45.356,954,-2,994,-2,922,-6,863,-3,980,-4
2025-10-17 12:46:45.565,955,-3,994,-2,922,-2,873,-13,980,-4
2025-10-17 12:46:45.770,944,8,992,0,912,8,873,-13,973,3
2025-10-17 12:46:45.975,947,5,993,-1,916,4,863,-3,973,3
2025-10-17 12:46:46.184,948,4,993,-1,914,6,867,-7,976,0
2025-10-17 12:46:46.388,944,8,992,0,912,4,866,-6,975,1
2025-10-17 12:46:46.597,954,-2,994,-2,921,-5,862,-2,979,-3
2025-10-17 12:46:46.802,955,-3,994,-2,922,-6,872,-12,979,-3
2025-10-17 12:46:47.007,943,9,992,0,911,5,872,-12,972,4
2025-10-17 12:46:47.215,945,7,993,-1,913,3,862,-2,973,3
2025-10-17 12:46:47.421,949,3,993,-1,916,0,865,-5,978,-2
2025-10-17 12:46:47.630,946,6,993,-1,914,2,867,-7,976,0
2025-10-17 12:46:47.835,952,0,994,-2,921,-5,864,-4,978,-2
2025-10-17 12:46:48.043,955,-3,994,-2,921,-5,873,-13,980,-4
2025-10-17 12:46:48.248,943,9,992,0,911,5,873,-13,973,3
2025-10-17 12:46:48.453,942,10,992,0,912,4,861,-1,972,4
2025-10-17 12:46:48.662,951,1,993,-1,917,-1,863,-3,979,-3
2025-10-17 12:46:48.866,948,4,993,-1,914,2,869,-9,977,-1
2025-10-17 12:46:49.075,951,1,994,-2,919,-3,864,-4,977,-1
2025-10-17 12:46:49.280,953,-1,994,-2,921,-5,872,-12,979,-3
2025-10-17 12:46:49.485,944,8,992,0,911,5,872,-12,973,3
2025-10-17 12:46:49.694,942,10,992,0,911,5,861,-1,972,4
2025-10-17 12:46:49.898,952,0,993,-1,919,-3,861,-1,979,-3
2025-10-17 12:46:50.107,949,3,993,-1,915,5,871,-11,978,-2
2025-10-17 12:46:50.312,949,3,993,-1,917,3,866,-6,975,1
2025-10-17 12:46:50.517,951,1,994,-2,918,2,868,-8,977,-1
2025-10-17 12:46:50.726,942,10,992,0,910,10,871,-11,973,3
2025-10-17 12:46:50.931,942,10,992,0,910,10,861,-1,972,4
2025-10-17 12:46:51.139,952,0,993,-1,918,2,861,-1,978,-2
2025-10-17 12:46:51.345,951,1,993,-1,916,4,871,-11,978,-2
2025-10-17 12:46:51.550,946,6,993,-1,914,6,868,-8,974,2
2025-10-17 12:46:51.758,949,3,993,-1,917,3,867,-7,976,0
2025-10-17 12:46:51.963,943,9,992,0,910,6,870,-10,977,-1
2025-10-17 12:46:52.171,942,10,992,0,910,6,861,-1,972,4
2025-10-17 12:46:52.376,952,-4,994,-2,919,-3,861,-1,972,4
2025-10-17 12:46:52.585,952,-4,993,-1,918,-2,871,-11,979,-3
2025-10-17 12:46:52.790,944,4,993,-1,913,3,869,-9,978,-2
2025-10-17 12:46:52.996,948,0,993,-1,916,0,864,-4,975,1
2025-10-17 12:46:53.203,944,4,992,0,911,5,868,-8,977,-1
2025-10-17 12:46:53.409,942,6,992,0,910,6,862,-2,973,3
2025-10-17 12:46:53.617,952,-4,994,-2,920,-4,861,-1,972,4
2025-10-17 12:46:53.823,952,-4,993,-1,919,-3,872,-12,979,-3
2025-10-17 12:46:54.028,943,5,992,0,911,5,871,-11,978,-2
2025-10-17 12:46:54.236,946,6,993,-1,914,2,864,-4,974,2
2025-10-17 12:46:54.441,946,2,993,-1,912,4,866,-6,975,1
2025-10-17 12:46:54.649,945,3,992,0,911,5,864,-4,974,2
2025-10-17 12:46:54.854,954,-6,994,-2,922,-6,862,-2,973,3
2025-10-17 12:46:55.059,954,-6,994,-2,920,-4,874,-10,980,-4
