timestamp,raw_x,raw_y,smooth_x,smooth_y,pattern
1763246212.5874734,-0.5049636002647253,0.4950363997352747,-0.5227325946820602,0.477268383262085,Horizontal Line
1763246212.6206832,-0.42649524874231415,0.2627166014533259,-0.4555907016121328,0.30544137862336507,Horizontal Line
1763246212.6553645,-0.3193804939305149,-0.13813311008790283,-0.3535373952904923,-0.08899475072780097,Horizontal Line
1763246212.688644,-0.28964613368283093,-0.23154215814766269,-0.3109935492936352,-0.20283730161474384,Horizontal Line
1763246212.7220562,-0.26261762189905896,-0.3122326775021385,-0.2812202497587771,-0.2839015607412405,Horizontal Line
1763246212.7553582,-0.22966934763181407,-0.5049151027703306,-0.24948990812848465,-0.4649653817671944,Horizontal Line
1763246212.788676,-0.28036529680365296,-0.5835616438356165,-0.26490515706709383,-0.5545918605591609,Horizontal Line
1763246212.8233588,-0.2244541484716157,-0.5580786026200873,-0.24275873336254933,-0.5563536265835349,Horizontal Line
1763246212.8567739,-0.2244541484716157,-0.5580786026200873,-0.23358316143524274,-0.5570699990771472,Horizontal Line
1763246212.890187,-0.20642570281124495,-0.5132530120481927,-0.21923210121298403,-0.5320756043847433,Horizontal Line
1763246212.923404,-0.20642570281124495,-0.5132530120481927,-0.21314860030290306,-0.5225182544347312,Horizontal Line
1763246212.9566436,-0.15390334572490702,-0.512267657992565,-0.17640931451296168,-0.5178060066468535,Horizontal Line
1763246212.9902399,-0.20642570281124495,-0.5132530120481927,-0.19122554923344123,-0.5158812607980953,Horizontal Line
1763246213.0234804,-0.20642570281124495,-0.5132530120481927,-0.19852438862168525,-0.5148123796890952,Horizontal Line
1763246213.0567062,-0.20642570281124495,-0.5132530120481927,-0.20203067526365265,-0.5141914835468812,Horizontal Line
1763246213.0899265,-0.2244541484716157,-0.5580786026200873,-0.21333947622096472,-0.5393221864736871,Horizontal Line
1763246213.123131,-0.28036529680365296,-0.5835616438356165,-0.256219805438466,-0.5654914568123469,Horizontal Line
1763246213.158324,-0.3190348525469168,-0.5049151027703306,-0.2962210222328308,-0.529652715190127,Horizontal Line
1763246218.2446566,-0.40308267164876227,-0.5969173283512378,-0.38348525230522035,-0.5647513612857142,Vertical Line
1763246218.2778728,-0.40308267164876227,-0.5969173283512378,-0.39368139110488753,-0.5842144666213368,Vertical Line
1763246218.31112,-0.37168949771689497,-0.5835616438356165,-0.38311846760612756,-0.5839364463450862,Vertical Line
1763246218.344375,-0.37168949771689497,-0.5835616438356165,-0.37784987912310786,-0.5837904906718627,Vertical Line
1763246218.377626,-0.3117903930131004,-0.5580786026200873,-0.33593178867943085,-0.5706444880747326,Vertical Line
1763246218.4108524,-0.37168949771689497,-0.5835616438356165,-0.35432737832964356,-0.5763116342458205,Vertical Line
1763246218.4440827,-0.3117903930131004,-0.5580786026200873,-0.3305873564754084,-0.567651368724458,Vertical Line
1763246218.4773345,-0.37168949771689497,-0.5835616438356165,-0.35310133440718816,-0.574960252757023,Vertical Line
1763246218.5105734,-0.37168949771689497,-0.5835616438356165,-0.36244845607250986,-0.578780404894631,Vertical Line
1763246218.5449567,-0.40308267164876227,-0.5969173283512378,-0.3855794009296403,-0.5875571975575189,Vertical Line
1763246218.5781794,-0.39424394700776605,-0.5619004111466422,-0.3895977403531379,-0.5747003297245212,Vertical Line
1763246218.6113977,-0.3467255926074728,-0.3736440337484933,-0.3654028773745816,-0.414173484717593,Vertical Line
1763246218.644592,-0.3209371513573819,-0.2714763852733358,-0.3391159653335719,-0.30378965996996254,Vertical Line
1763246218.6778119,-0.30942990319110786,-0.15417712441735384,-0.322772077416238,-0.1877804447276772,Vertical Line
1763246218.7129436,-0.3333333333333333,0.0,-0.3271547960329867,-0.038218530937180306,Vertical Line
1763246218.746147,-0.3333333333333333,0.0,-0.3297830805202826,-0.01413782778617703,Vertical Line
1763246218.7793825,-0.3467255926074728,0.0,-0.337901439968485,-0.007046042792953425,Vertical Line
1763246218.8126082,-0.4338863750628456,0.28657616892911014,-0.404208980065364,0.24119705558414808,Vertical Line
1763246218.845849,-0.4568554790894653,0.3546850185283219,-0.43740944754736133,0.3272974090419709,Vertical Line
1763246218.879976,-0.5043834015195792,0.49561659848042083,-0.4808029629805351,0.45939678640264153,Vertical Line
1763246218.9131844,-0.5043834015195792,0.49561659848042083,-0.49356476578952857,0.48186580651421695,Vertical Line
1763246218.9463847,-0.5043834015195792,0.49561659848042083,-0.4986307806047343,0.48870980307228445,Vertical Line
1763246218.979663,-0.4765323025952512,0.5234676974047487,-0.48784384397383007,0.5079801867791083,Vertical Line
1763246219.0128982,-0.5043834015195792,0.49561659848042083,-0.4954595208770036,0.5027001575569178,Vertical Line
1763246219.0461602,-0.48239239798770256,0.4304080491894914,-0.48961036786773504,0.45602094075739935,Vertical Line
1763246219.0793872,-0.39424394700776605,0.16902695294655098,-0.4239616733087368,0.2133560765354357,Vertical Line
1763246219.112603,-0.3770205329838357,0.11795543905635653,-0.39499604313928216,0.14273153898858945,Vertical Line
1763246219.146692,-0.3467255926074728,0.0,-0.3657984655115237,0.03395946050271259,Vertical Line
1763246219.1798897,-0.3333333333333333,0.0,-0.3475579154099953,0.013389284430625712,Vertical Line
1763246219.213103,-0.3209371513573819,-0.12272220156191889,-0.333304110751751,-0.08847476060651797,Vertical Line
1763246219.2463567,-0.3209371513573819,-0.19709929341762733,-0.3274396213023677,-0.16790747501935632,Vertical Line
1763246219.2795913,-0.3209371513573819,-0.2714763852733358,-0.32460685362273034,-0.24274589431289967,Vertical Line
1763246219.3148599,-0.3467255926074728,-0.3736440337484933,-0.335374189863081,-0.34017907067894365,Vertical Line
1763246219.348071,-0.3770205329838357,-0.4936653560506771,-0.3593138074291157,-0.4591499562526927,Vertical Line
1763246219.3812804,-0.36371760500446826,-0.549597855227882,-0.36127045589824214,-0.5236936021595822,Vertical Line
1763246219.414469,-0.37168949771689497,-0.5835616438356165,-0.36597102906146534,-0.5626429748139369,Vertical Line
1763246219.4476738,-0.3117903930131004,-0.5580786026200873,-0.3335830048007874,-0.5607273984060762,Vertical Line
1763246219.4808898,-0.25690376569037654,-0.5347280334728034,-0.28248544240258594,-0.5474754824299446,Vertical Line
1763246219.514089,-0.25690376569037654,-0.5347280334728034,-0.26835495443077906,-0.5414623326886032,Vertical Line
1763246219.5472755,-0.27567567567567564,-0.532046332046332,-0.2712781405071483,-0.5372243860695007,Vertical Line
1763246219.5804362,-0.24658634538152607,-0.5534136546184739,-0.2587681902451363,-0.544741663780064,Vertical Line
1763246219.613609,-0.23706563706563702,-0.4934362934362934,-0.2477162972614878,-0.5145157414304942,Vertical Line
1763246219.6500597,-0.24658634538152607,-0.5534136546184739,-0.2472505044928826,-0.5348568296150857,Vertical Line
1763246219.6832855,-0.25690376569037654,-0.5347280334728034,-0.25146769316726203,-0.5348042238313775,Vertical Line
1763246219.7164974,-0.25690376569037654,-0.5347280334728034,-0.25377470683187253,-0.5347746158117798,Vertical Line
1763246219.7496722,-0.29874476987447696,-0.5765690376569038,-0.2798343297835433,-0.5584934790527358,Vertical Line
1763246219.782892,-0.3117903930131004,-0.5580786026200873,-0.2976046414685995,-0.5583204498250753,Vertical Line
1763246219.8161378,-0.3117903930131004,-0.5580786026200873,-0.30449820123333105,-0.5582264003992524,Vertical Line
1763246219.8493612,-0.3467255926074728,-0.3736440337484933,-0.3288386720522921,-0.4134356107337793,Vertical Line
1763246219.8825595,-0.3209371513573819,-0.2714763852733358,-0.3257064121458202,-0.30403952912092935,Vertical Line
1763246219.9166946,-0.3209371513573819,-0.19709929341762733,-0.3237295286529494,-0.2259905317570304,Vertical Line
1763246219.9498951,-0.3209371513573819,-0.12272220156191889,-0.32259450305610027,-0.15141596881949076,Vertical Line
1763246219.9831185,-0.3333333333333333,0.0,-0.3273532452507043,-0.03465460228986889,Vertical Line
1763246220.0163975,-0.39424394700776605,0.16902695294655098,-0.3698386555584099,0.13075701960439834,Vertical Line
1763246220.0496056,-0.4338863750628456,0.28657616892911014,-0.41122668993476796,0.25327367414069246,Vertical Line
1763246220.0848336,-0.5043834015195792,0.49561659848042083,-0.4755085461948727,0.4536602302644045,Vertical Line
1763246220.118175,-0.5043834015195792,0.49561659848042083,-0.49192202726379153,0.4810480213845394,Vertical Line
1763246220.15151,-0.5043834015195792,0.49561659848042083,-0.49791173170014547,0.48846483802001445,Vertical Line
1763246220.1847806,-0.4765323025952512,0.5234676974047487,-0.4875763805928484,0.5079433756856944,Vertical Line
1763246220.2179978,-0.5043834015195792,0.49561659848042083,-0.49534911310409885,0.5026868714073123,Vertical Line
1763246220.2512038,-0.4765323025952512,0.5234676974047487,-0.48641704815064857,0.5128203160850491,Vertical Line
1763246220.2844362,-0.48239239798770256,0.4304080491894914,-0.4847164161295971,0.45855310919016595,Vertical Line
1763246220.317742,-0.39424394700776605,0.0,-0.4232885527897502,0.04946808528140007,Vertical Line
1763246220.3510537,-0.3209371513573819,-0.12272220156191889,-0.35019791586418353,-0.09129711205229268,Vertical Line
1763246220.3843336,-0.3209371513573819,-0.12272220156191889,-0.3333273563326632,-0.11094773733965685,Vertical Line
1763246220.4199138,-0.29470838161452295,-0.2819621475473155,-0.31137356685388473,-0.24288679068055896,Vertical Line
1763246220.4531221,-0.3209371513573819,-0.2714763852733358,-0.31527761144032707,-0.2599124789943573,Vertical Line
1763246220.4863691,-0.3333333333333333,-0.3205870992661259,-0.32398354671244656,-0.29838978351091966,Vertical Line
1763246220.5220652,-0.2928630024610336,-0.4634946677604594,-0.30797512321541354,-0.4249834629640349,Vertical Line
1763246220.5553634,-0.3117903930131004,-0.5580786026200873,-0.30945152958967376,-0.5260845045755159,Vertical Line
1763246220.5886486,-0.25690376569037654,-0.5347280334728034,-0.2780611827399586,-0.530644508981596,Vertical Line
1763246220.6218493,-0.25690376569037654,-0.5347280334728034,-0.26702120371083393,-0.5324105373612507,Vertical Line
1763246220.6551018,-0.24658634538152607,-0.5534136546184739,-0.2566777343034846,-0.5428542885035961,Vertical Line
1763246220.688277,-0.25690376569037654,-0.5347280334728034,-0.25676915012242174,-0.5394758880031639,Vertical Line
1763246220.721465,-0.3117903930131004,-0.5580786026200873,-0.28995647067798047,-0.5483933201581632,Vertical Line
1763246220.7559905,-0.34816082121471337,-0.4833190761334474,-0.32631689722474966,-0.5082532949778711,Vertical Line
1763246220.7891643,-0.33388022969647246,-0.4224774405250205,-0.3298872950120858,-0.4495819654026624,Vertical Line
1763246220.822381,-0.3467255926074728,-0.3736440337484933,-0.33804426117534436,-0.39831157492909086,Vertical Line
1763246220.8555558,-0.3209371513573819,-0.2714763852733358,-0.3301093951752787,-0.30399980435327284,Vertical Line
1763246220.8887703,-0.2837486054295277,-0.23428783934548156,-0.30292641363797324,-0.2569372406939917,Vertical Line
1763246220.922033,-0.29470838161452295,-0.20471224410969482,-0.299101677064304,-0.22421079865706636,Vertical Line
1763246220.9552975,-0.3333333333333333,0.0,-0.31743282220282987,-0.041321186937437145,Vertical Line
1763246220.988568,-0.36123901213897025,0.0,-0.3430925603962336,-0.014637504161367405,Vertical Line
1763246221.0227456,-0.5043834015195792,0.49561659848042083,-0.46682358352674075,0.44399690082661936,Vertical Line
1763246221.0559833,-0.5043834015195792,0.49561659848042083,-0.48997550590016997,0.48129287969474144,Vertical Line
1763246221.0891926,-0.5043834015195792,0.49561659848042083,-0.49717169190688265,0.4889024091987908,Vertical Line
1763246221.1223967,-0.5043834015195792,0.49561659848042083,-0.5003697278987049,0.491901494648031,Vertical Line
1763246221.1556318,-0.4765323025952512,0.5234676974047487,-0.4884870883233068,0.5089057538175763,Vertical Line
1763246221.188847,-0.5043834015195792,0.49561659848042083,-0.4957324896299273,0.503119820037994,Vertical Line
1763246221.2220368,-0.5043834015195792,0.49561659848042083,-0.4995728731148682,0.4998545871841456,Vertical Line
1763246221.255211,-0.5043834015195792,0.49561659848042083,-0.5016031713989174,0.4980847322166786,Vertical Line
1763246221.2883809,-0.36123901213897025,0.0,-0.3971551810650096,0.05092870925204275,Vertical Line
1763246221.3215744,-0.3467255926074728,0.0,-0.3649651284953067,0.014228946826363222,Vertical Line
1763246221.3547764,-0.30654881478505425,-0.1727601446364001,-0.32788373133342613,-0.1349764360829881,Vertical Line
1763246221.3880513,-0.2837486054295277,-0.23428783934548156,-0.301405117773306,-0.20746165846326464,Vertical Line
1763246221.4212763,-0.30654881478505425,-0.3334672559260747,-0.30345772157585693,-0.3017178752851284,Vertical Line
1763246221.4544766,-0.3333333333333333,-0.4499781564001747,-0.319182206430644,-0.4160533306899951,Vertical Line
1763246221.4876647,-0.37168949771689497,-0.5835616438356165,-0.35111614268743796,-0.5482271384573905,Vertical Line
1763246221.5208805,-0.37168949771689497,-0.5835616438356165,-0.36185005588144775,-0.5701380742782786,Vertical Line
1763246221.5541055,-0.3117903930131004,-0.5580786026200873,-0.3328106151938679,-0.5652261562319785,Vertical Line
1763246221.5872405,-0.3117903930131004,-0.5580786026200873,-0.3219176993700691,-0.5621551595174673,Vertical Line
1763246221.6204743,-0.3117903930131004,-0.5580786026200873,-0.3172501255951742,-0.5604598076700712,Vertical Line
1763246221.6536982,-0.3117903930131004,-0.5580786026200873,-0.3149129064201429,-0.559497123204622,Vertical Line
1763246221.6869233,-0.37168949771689497,-0.5835616438356165,-0.34931973827988505,-0.5716130650077365,Vertical Line
1763246221.720178,-0.3333333333333333,-0.4499781564001747,-0.3423960165665178,-0.48416441586594094,Vertical Line
1763246221.753405,-0.30654881478505425,-0.3334672559260747,-0.32261129439205616,-0.36809712170332953,Vertical Line
1763246221.786612,-0.30654881478505425,-0.2531137002812374,-0.3146884632851227,-0.282755058407949,Vertical Line
1763246221.81979,-0.3333333333333333,0.0,-0.3234450763763828,-0.04312313369433524,Vertical Line
1763246221.853,-0.3193804939305149,0.0,-0.32183001073361284,-0.014331968623728106,Vertical Line
1763246221.8862224,-0.39424394700776605,0.0,-0.3684329548464495,-0.006985379050651683,Vertical Line
1763246221.9194858,-0.5043834015195792,0.49561659848042083,-0.4704412137956057,0.44472878608765415,Vertical Line
1763246221.9526715,-0.5043834015195792,0.49561659848042083,-0.49085574671989385,0.48144972742437636,Vertical Line
1763246221.9858534,-0.57114493712773,0.42885506287227004,-0.5449137510586116,0.45256915583556356,Vertical Line
1763246222.019094,-0.5043834015195792,0.49561659848042083,-0.5237522495210691,0.4764787918568089,Vertical Line
1763246222.0523121,-0.5043834015195792,0.49561659848042083,-0.5140286793291143,0.4861699085634048,Vertical Line
1763246222.0854402,-0.5043834015195792,0.49561659848042083,-0.509630292933068,0.49047546720817464,Vertical Line
1763246222.1186335,-0.5043834015195792,0.49561659848042083,-0.5073939610528878,0.4926636069513992,Vertical Line
1763246222.1534424,-0.3770205329838357,0.11795543905635653,-0.41250368297890283,0.16826630444986368,Vertical Line
1763246222.1866205,-0.30654881478505425,0.0,-0.33565512603695735,0.03250633552736712,Vertical Line
1763246222.2198458,-0.30654881478505425,-0.1727601446364001,-0.318781363892655,-0.1351949179893552,Vertical Line
1763246222.2530627,-0.29470838161452295,-0.2819621475473155,-0.3060406863444256,-0.24970572830006002,Vertical Line
1763246222.2864027,-0.30654881478505425,-0.3334672559260747,-0.3062478182830256,-0.30876822998483533,Vertical Line
1763246222.3204615,-0.37168949771689497,-0.5835616438356165,-0.3471022697623326,-0.5395506085889701,Vertical Line
1763246222.3536305,-0.29874476987447696,-0.5765690376569038,-0.3199849088833623,-0.5636570582398738,Vertical Line
1763246222.3868258,-0.24658634538152607,-0.5534136546184739,-0.2717583893172847,-0.5596936178487143,Vertical Line
1763246222.4200108,-0.25690376569037654,-0.5347280334728034,-0.2641579168657477,-0.5469917661062103,Vertical Line
1763246222.4532442,-0.19845559845559843,-0.532046332046332,-0.22228206786081905,-0.5397980252985592,Vertical Line
1763246222.4885232,-0.25690376569037654,-0.5347280334728034,-0.2396380088105809,-0.537629537117762,Vertical Line
1763246222.5216932,-0.25690376569037654,-0.5347280334728034,-0.2481046618676989,-0.5364427898297642,Vertical Line
1763246222.5549216,-0.3117903930131004,-0.5580786026200873,-0.2883166066267586,-0.5471099045399572,Vertical Line
1763246222.5881596,-0.34816082121471337,-0.4833190761334474,-0.3264246103011802,-0.5076539920024405,Vertical Line
1763246222.6213982,-0.30654881478505425,-0.3334672559260747,-0.31760321128972946,-0.3712906287237824,Vertical Line
1763246222.6546898,-0.29470838161452295,-0.2819621475473155,-0.30601789667814683,-0.307546741703133,Vertical Line
1763246222.6878948,-0.29470838161452295,-0.12746234067207413,-0.3007649320556636,-0.16479413207813925,Vertical Line
1763246222.7210636,-0.30654881478505425,0.0,-0.303126447677341,-0.03461940918390736,Vertical Line
1763246222.755431,-0.4131163235998085,0.22498803255146008,-0.3804936224751467,0.18279542832507148,Vertical Line
1763246222.7886367,-0.48239239798770256,0.4304080491894914,-0.4535345716403455,0.39105180696683595,Vertical Line
1763246222.8217833,-0.5043834015195792,0.49561659848042083,-0.48569656512690895,0.4693344616108267,Vertical Line
1763246222.8549635,-0.5043834015195792,0.49561659848042083,-0.49541503255917285,0.4845753971600074,Vertical Line
1763246222.8881855,-0.5043834015195792,0.49561659848042083,-0.4995017606938134,0.48984108101658297,Vertical Line
1763246222.9213843,-0.5043834015195792,0.49561659848042083,-0.5015725259925503,0.4923379043827051,Vertical Line
1763246222.9545753,-0.3485609867519415,0.1233439926907264,-0.3857692305194409,0.17166599432298002,Vertical Line
1763246222.987782,-0.30654881478505425,0.0,-0.330830723301674,0.032664720878919626,Vertical Line
1763246223.0210218,-0.2837486054295277,-0.1599107474897731,-0.3017156062435248,-0.12334596300925635,Vertical Line
1763246223.0542576,-0.30654881478505425,-0.2531137002812374,-0.30368166477833847,-0.2225389884610571,Vertical Line
1763246223.0903552,-0.24302246426140228,-0.14635806671204896,-0.26683772895887536,-0.17792792791529566,Vertical Line
1763246223.12357,-0.3085670962850644,-0.31463229719484453,-0.28945300851576855,-0.27819250330433487,Vertical Line
1763246223.1567867,-0.2813238770685579,-0.40583136327817176,-0.28614888526933263,-0.3739433349695688,Vertical Line
1763246223.190002,-0.25690376569037654,-0.5347280334728034,-0.2707421654963723,-0.49960853144355916,Vertical Line
1763246223.2232022,-0.25690376569037654,-0.5347280334728034,-0.26410808903852595,-0.5212554093468952,Vertical Line
1763246228.320196,-0.27412670219064533,0.0,-0.26624540044354994,-0.0003036430585133483,Square
1763246228.3540585,-0.31470095025153716,0.0,-0.29489555323765926,-0.00018575920773718352,Square
1763246228.387463,-0.3333333333333333,0.0,-0.3170763763936416,-0.00011380937237413331,Square
1763246228.4207373,-0.3652465294399234,0.0,-0.346086476200105,-6.979151831919293e-05,Square
1763246228.4539883,-0.3485609867519415,0.0,-0.34717879201950297,-4.282255944031417e-05,Square
1763246228.4872925,-0.36123901213897025,0.0,-0.35375776579073903,-2.628413980323024e-05,Square
1763246228.5215466,-0.3333333333333333,0.0,-0.34398743595325654,-1.6136546793955948e-05,Square
1763246228.5547602,-0.3333333333333333,0.0,-0.3391178292575124,-9.907891892515676e-06,Square
1763246228.5880227,-0.3333333333333333,0.0,-0.3366351747839223,-6.083961800271765e-06,Square
1763246228.6212878,-0.3209371513573819,-0.12272220156191889,-0.32919456255639584,-0.0888967834091295,Square
1763246228.6546826,-0.30942990319110786,0.0,-0.3193789894286423,-0.031786339271568875,Square
1763246228.687975,-0.3209371513573819,-0.12272220156191889,-0.31999403374388863,-0.09188049131892226,Square
1763246228.721197,-0.3209371513573819,-0.12272220156191889,-0.3203622323906831,-0.10938692624454283,Square
1763246228.7544382,-0.3209371513573819,-0.12272220156191889,-0.32058645354872406,-0.11584746264068482,Square
1763246228.7881477,-0.30942990319110786,0.0,-0.31560671071856117,-0.03359471030680953,Square
1763246228.821385,-0.3209371513573819,-0.12272220156191889,-0.3177845859881369,-0.09125011305403466,Square
1763246228.854611,-0.30942990319110786,-0.15417712441735384,-0.31418760244244925,-0.1318639361250853,Square
1763246228.8878489,-0.2987192800276912,-0.18345448251990304,-0.306868592697788,-0.16386295223725972,Square
1763246228.9211085,-0.2987192800276912,-0.18345448251990304,-0.3032512695813916,-0.17406076471312765,Square
1763246228.9566197,-0.30942990319110786,-0.22588741484403008,-0.3057939333393487,-0.2050080402123456,Square
1763246228.9898686,-0.3209371513573819,-0.2714763852733358,-0.3129033659812098,-0.24798248943392598,Square
1763246229.0230863,-0.30942990319110786,-0.22588741484403008,-0.311535333598866,-0.2380010276861244,Square
1763246229.0563385,-0.3209371513573819,-0.2714763852733358,-0.3156511753738336,-0.2558857020496985,Square
1763246229.089539,-0.3333333333333333,-0.3205870992661259,-0.32420774322714835,-0.29710971155792393,Square
1763246229.1243134,-0.3333333333333333,-0.3205870992661259,-0.3283000139697837,-0.30966278790269647,Square
1763246229.1574993,-0.3333333333333333,-0.3205870992661259,-0.33043377770070625,-0.3147709021416609,Square
1763246229.190699,-0.3719582850521436,-0.3592120509849362,-0.354067920489742,-0.3406035751057095,Square
1763246229.2239282,-0.3333333333333333,-0.3205870992661259,-0.34441283740103557,-0.33140389191401687,Square
1763246229.2571456,-0.3581256972852361,-0.30866493120119,-0.35058580251413574,-0.31986703190350413,Square
1763246229.2916045,-0.3719582850521436,-0.3592120509849362,-0.3612218786437299,-0.3412634338888826,Square
1763246229.3247938,-0.36123901213897025,-0.43114273754709076,-0.36122880359209825,-0.40282214732825833,Square
1763246229.3580484,-0.3770205329838357,-0.4936653560506771,-0.36867656447018105,-0.46631311737007586,Square
1763246229.3913212,-0.39424394700776605,-0.5619004111466422,-0.38195857587043275,-0.5339343932685869,Square
1763246229.4245174,-0.39424394700776605,-0.5619004111466422,-0.387747508379209,-0.5499013844711551,Square
1763246229.4595778,-0.3053892215568862,-0.5260906757912746,-0.3341302221641531,-0.5386225964607667,Square
1763246229.4927793,-0.3053892215568862,-0.5260906757912746,-0.3180648709282207,-0.5327914544608265,Square
1763246229.526065,-0.21082854799015582,-0.4634946677604593,-0.24180044145551016,-0.4883321678477654,Square
1763246229.559327,-0.17707442258340458,-0.48331907613344727,-0.19912800583655796,-0.48600056665424823,Square
1763246229.5925574,-0.12879409351927806,-0.4634946677604593,-0.15259582296256657,-0.47458926077580976,Square
1763246229.627467,-0.08777686628383918,-0.4224774405250204,-0.11078732029590238,-0.4433855216613596,Square
1763246229.6606708,-0.1403038427167113,-0.5049151027703306,-0.1251436248636827,-0.4804416695409657,Square
1763246229.693946,0.0,-0.5049151027703306,-0.034540056260769725,-0.493524766527737,Square
1763246229.7271564,-0.09562109025915994,-0.46023235031277915,-0.06964423889877001,-0.476083872533238,Square
1763246229.7603886,0.0,-0.4405474764756201,-0.02613286491837316,-0.45618333191177,Square
1763246229.7936034,0.0,-0.46023235031277915,-0.011894072713820873,-0.4577794741978352,Square
1763246229.8269463,0.0,-0.3882132834424695,-0.006260769233689873,-0.41339725329053645,Square
1763246229.860183,0.0,-0.4072620215897938,-0.003541768502110927,-0.4105183797617768,Square
1763246229.894031,0.0,-0.3091265947006869,-0.002078290533018795,-0.33997156681705304,Square
1763246229.9272351,0.0,-0.23681858802502226,-0.0012425053213525965,-0.2659576227227901,Square
1763246229.9605422,-0.11042311661506705,-0.2734778121775025,-0.07830235186550762,-0.26922531037881603,Square
1763246229.9938567,-0.11042311661506705,-0.17027863777089774,-0.09700633189716179,-0.2006538289040103,Square
1763246230.0271418,-0.11042311661506705,-0.17027863777089774,-0.10354959143956265,-0.18322260813864355,Square
1763246230.0620594,-0.11042311661506705,0.0,-0.10656040589011903,-0.04008164420353497,Square
1763246230.0952883,-0.11042311661506705,0.0,-0.1081669670084091,-0.014921186564253456,Square
1763246230.12852,-0.11042311661506705,0.0,-0.10907746292025026,-0.007397882319370714,Square
1763246230.1618648,-0.1540726202158979,0.0,-0.1350583358904922,-0.0041055135211635575,Square
1763246230.1952524,-0.2136222910216718,0.0,-0.18747912677329967,-0.0023885790232227593,Square
1763246230.230317,-0.30127576054955835,0.0,-0.26945778787316926,-0.0014237502324378926,Square
1763246230.2636569,-0.3333333333333333,0.0,-0.31156488378782576,-0.0008585901203580667,Square
1763246230.2969985,-0.3333333333333333,0.0,-0.3232625002722554,-0.0005215000320987012,Square
1763246230.3302186,-0.3485609867519415,0.0,-0.3365957011464896,-0.00031812196883314624,Square
1763246230.363502,-0.36123901213897025,0.0,-0.3494838660491212,-0.00019456901742442525,Square
1763246230.3980598,-0.36123901213897025,0.0,-0.3549761740503714,-0.00011920010853135908,Square
1763246230.4313107,-0.3467255926074728,0.0,-0.3514983624109768,-7.309271979538989e-05,Square
1763246230.4645944,-0.3467255926074728,0.0,-0.3495007394214803,-4.484627118769974e-05,Square
1763246230.4978015,-0.3209371513573819,0.0,-0.3344928152825663,-2.7525530567717326e-05,Square
1763246230.5310612,-0.3209371513573819,-0.12272220156191889,-0.3280158846464903,-0.08890156909780154,Square
1763246230.5643094,-0.3209371513573819,-0.12272220156191889,-0.3249070898976923,-0.10894168044857146,Square
1763246230.5975213,-0.3209371513573819,-0.19709929341762733,-0.3232528469163568,-0.169381396128348,Square
1763246230.6307843,-0.30942990319110786,-0.15417712441735384,-0.31684012281611573,-0.1633200068919647,Square
1763246230.6639764,-0.30942990319110786,-0.22588741484403008,-0.31358854984319073,-0.20223536326192412,Square
1763246230.6972582,-0.30942990319110786,-0.22588741484403008,-0.3118517570021192,-0.21490265094302463,Square
1763246230.7305067,-0.30942990319110786,-0.22588741484403008,-0.31087148581355195,-0.22004279625757475,Square
1763246230.7638147,-0.3209371513573819,-0.2714763852733358,-0.31529821721969364,-0.2509014897335108,Square
1763246230.7972126,-0.36123901213897025,-0.43114273754709076,-0.3420606985164848,-0.3925744126774366,Square
1763246230.8316467,-0.3770205329838357,-0.4936653560506771,-0.36171394739397106,-0.4658758560830576,Square
1763246230.8648915,-0.39424394700776605,-0.5619004111466422,-0.379778036261058,-0.5342266159422674,Square
1763246230.902059,-0.40308267164876227,-0.5969173283512378,-0.39173324947816546,-0.5744913090018062,Square
1763246230.9354649,-0.40308267164876227,-0.5969173283512378,-0.39701618057726784,-0.5864985284309083,Square
1763246230.9690397,-0.40308267164876227,-0.5969173283512378,-0.39963493501537295,-0.5913412763234391,Square
1763246231.0024123,-0.3991266375545851,-0.5580786026200873,-0.3994369379191862,-0.573653895794479,Square
1763246231.0358026,-0.37168949771689497,-0.5835616438356165,-0.3850461653568944,-0.5777996719558841,Square
1763246231.0690706,-0.25690376569037654,-0.5347280334728034,-0.2908230885928691,-0.5533127638787816,Square
1763246231.1024647,-0.20642570281124495,-0.5132530120481927,-0.23205204844854566,-0.5301330620436895,Square
1763246231.1358378,-0.20642570281124495,-0.5132530120481927,-0.21769914178660815,-0.5216729979081682,Square
1763246231.1690414,-0.12123552123552123,-0.532046332046332,-0.15054128996245236,-0.5261050538537578,Square
1763246231.2022629,-0.12610441767068273,-0.5132530120481927,-0.13693918823928508,-0.5203073625732323,Square
1763246231.235542,-0.08953974895397489,-0.5347280334728034,-0.10860278089032481,-0.5268763212502124,Square
1763246231.2689416,0.0,-0.5347280334728034,-0.03095259857901721,-0.5303277053058397,Square
1763246231.302266,0.0,-0.5347280334728034,-0.012951046420087917,-0.5321716604530826,Square
1763246231.3360026,0.08310991957104558,-0.549597855227882,0.053790053546710334,-0.5405267895855562,Square
1763246231.369208,0.12779267202859695,-0.5049151027703306,0.10362946130930553,-0.5213301808455965,Square
1763246231.4025264,0.18054256314312442,-0.5285313376987838,0.15554265836697617,-0.524222297169874,Square
1763246231.4357765,0.165098374679213,-0.3977758768177929,0.16027941419763533,-0.4321010050113493,Square
1763246231.4690375,0.17247542448614833,-0.3708668453976764,0.1659735387014033,-0.391920652486593,Square
1763246231.5023074,0.12779267202859695,-0.326184092940125,0.14501916152745892,-0.34904821469579084,Square
